codigo,nombre,capitulo,escala,frecuencia
F022.CAP.TIN.AN03.NO.Z.M,1 a 3 años - tasa,Mercado de Capitales,nacional,M
F022.CAP.FLU.AN03.NO.Z.M,1 a 3 años - flujo,Mercado de Capitales,nacional,M
F022.CAP.TIN.MA03.NO.Z.M,más de 3 años -tasa,Mercado de Capitales,nacional,M
F022.CAP.FLU.MA03.NO.Z.M,más de 3 años - flujo,Mercado de Capitales,nacional,M
F022.CAP.TIN.AN01.RE.Z.M,90 días a 1 año - tasa,Mercado de Capitales,nacional,M
F022.CAP.FLU.AN01.RE.Z.M,90 días a 1 año - flujo,Mercado de Capitales,nacional,M
F022.CAP.TIN.AN03.RE.Z.M,1 a 3 años - tasa,Mercado de Capitales,nacional,M
F022.CAP.FLU.AN03.RE.Z.M,1 a 3 años - flujo,Mercado de Capitales,nacional,M
F022.CAP.TIN.MA03.RE.Z.M,más de 3 años -tasa,Mercado de Capitales,nacional,M
F022.CAP.FLU.MA03.RE.Z.M,más de 3 años - flujo,Mercado de Capitales,nacional,M
F022.CAP.TIN.D089.US.Z.M,30 a 89 días - tasa,Mercado de Capitales,nacional,M
F022.CAP.FLU.D089.US.Z.M,30 a 89 días - flujo,Mercado de Capitales,nacional,M
F022.CAP.TIN.AN01.US.Z.M,90 días a 1 año - tasa,Mercado de Capitales,nacional,M
F022.CAP.FLU.AN01.US.Z.M,90 días a 1 año - flujo,Mercado de Capitales,nacional,M
F022.CAP.TIN.AN03.US.Z.M,1 a 3 años - tasa,Mercado de Capitales,nacional,M
F022.CAP.FLU.AN03.US.Z.M,1 a 3 años - flujo,Mercado de Capitales,nacional,M
F022.CAP.TIN.MA03.US.Z.M,más de 3 años - tasa,Mercado de Capitales,nacional,M
F022.CAP.FLU.MA03.US.Z.M,más de 3 años - flujo,Mercado de Capitales,nacional,M
F022.ROARAB.POR.Z.Z.Z.M,ROA (bancarios),Mercado de Capitales,nacional,M
F022.MIRAB.POR.Z.Z.Z.M,Margen intereses (bancarios),Mercado de Capitales,nacional,M
F022.MRRAB.POR.Z.Z.Z.M,Margen reajustes (bancarios),Mercado de Capitales,nacional,M
F022.CON.TIP.Z.NO.Z.M,Consumo total,Mercado de Capitales,nacional,M
F022.CON.FLU.Z.NO.Z.M,Consumo total - flujo,Mercado de Capitales,nacional,M
F022.CONTARJR.TIP.Z.NO.Z.M,Tarjeta de crédito  rotativo - tasa,Mercado de Capitales,nacional,M
F022.CONTARJR.FLU.Z.NO.Z.M,Tarjeta de crédito  rotativo - flujo,Mercado de Capitales,nacional,M
F022.CONTARJC.TIP.Z.NO.Z.M,Tarjeta de crédito  cuota - tasa,Mercado de Capitales,nacional,M
F022.CONTARJC.FLU.Z.NO.Z.M,Tarjeta de crédito  cuota - flujo,Mercado de Capitales,nacional,M
F022.CONCUOT.TIP.Z.NO.Z.M,Créditos en cuotas - tasa,Mercado de Capitales,nacional,M
F022.CONCUOT.FLU.Z.NO.Z.M,Créditos en cuotas -flujo,Mercado de Capitales,nacional,M
F022.CONSOBR.TIP.Z.NO.Z.M,Sobregiros - tasa,Mercado de Capitales,nacional,M
F022.CONSOBR.FLU.Z.NO.Z.M,Sobregiros - flujo,Mercado de Capitales,nacional,M
F022.COM.TIP.Z.NO.Z.M,Comerciales total - tasa,Mercado de Capitales,nacional,M
F022.COM.FLU.Z.NO.Z.M,Comerciales total - flujo,Mercado de Capitales,nacional,M
F022.COMCUOT.TIP.Z.NO.Z.M,Créditos en cuotas - tasa,Mercado de Capitales,nacional,M
F022.COMCUOT.FLU.Z.NO.Z.M,Créditos en cuotas - flujo,Mercado de Capitales,nacional,M
F022.COMSOBR.TIP.Z.NO.Z.M,Sobregiros -tasa,Mercado de Capitales,nacional,M
F022.COMSOBR.FLU.Z.NO.Z.M,Sobregiros -flujo,Mercado de Capitales,nacional,M
F022.COMTARJ.TIP.Z.NO.Z.M,Tarjeta y otros - tasa,Mercado de Capitales,nacional,M
F022.CONTARJ.FLU.Z.NO.Z.M,Tarjeta y otros - flujo,Mercado de Capitales,nacional,M
F022.CMX.TIP.Z.US.Z.M,Comercio exterior total - tasa,Mercado de Capitales,nacional,M
F022.CMX.FLU.Z.US.Z.M,Comercio exterior total - flujo,Mercado de Capitales,nacional,M
F022.CMXEXPT.TIP.Z.US.Z.M,Créditos de exportación - tasa,Mercado de Capitales,nacional,M
F022.CMXEXPT.FLU.Z.US.Z.M,Créditos de exportación - flujo,Mercado de Capitales,nacional,M
F022.CMXIMPT.TIP.Z.US.Z.M,Créditos de importación - tasa,Mercado de Capitales,nacional,M
F022.CMXIMPT.FLU.Z.US.Z.M,Créditos de importación - flujo,Mercado de Capitales,nacional,M
F022.VIVRN.STO.Z.Z.Z.T,Stock nacional,Mercado de Capitales,nacional,T
F022.VIVRT.STO.Z.Z.Z.T,Terminaciones (Región Metropolitana),Mercado de Capitales,regional,T
F022.VIVREC.STO.Z.Z.Z.T,En construcción (Región Metropolitana),Mercado de Capitales,regional,T
F022.VIVRSE.STO.Z.Z.Z.T,Sin ejecución (Región Metropolitana),Mercado de Capitales,regional,T
F022.TAC.STO.Z.Z.CLP.M,Total activos,Mercado de Capitales,nacional,M
F022.COLBB.STO.Z.Z.CLP.M,Colocaciones,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.Z.CLP.M,Instrumentos financieros de deuda,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.Z.CLP.M,Total pasivos,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.Z.CLP.M,Depósitos totales,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.Z.CLP.M,Obligaciones con bancos,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.Z.CLP.M,Instrumentos financieros de deuda emitidos,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.Z.CLP.M,Instrumentos financieros de capital regulatorio emitidos,Mercado de Capitales,nacional,M
F022.TPAT.STO.Z.Z.CLP.M,Total patrimonio,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BCHI.CLP.M,Bank of China,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BBCI.CLP.M,BCI,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BBIC.CLP.M,Bice,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BBTG.CLP.M,BTG Pactual,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BCC.CLP.M,China Construction Bank,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BCON.CLP.M,Consorcio,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BDCH.CLP.M,De Chile,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BEST.CLP.M,Estado,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BFAL.CLP.M,Falabella,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BHS.CLP.M,HSBC,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BINT.CLP.M,Internacional,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BIYC.CLP.M,Itaú-Corpbanca,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BJPM.CLP.M,JP Morgan,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BRIP.CLP.M,Ripley,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BSAN.CLP.M,Santander,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BSCO.CLP.M,Scotiabank,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BTAN.CLP.M,Tanner,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BBVA.CLP.M,BBVA,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BCOR.CLP.M,Corpbanca,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BDE.CLP.M,Deutsche Bank,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BDNB.CLP.M,DnB NOR Bank ASA,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BBR.CLP.M,Do Brasil,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BNAR.CLP.M,Nación Argentina,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BTOK.CLP.M,Of Tokyo,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BPAR.CLP.M,Paris,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BPEN.CLP.M,Penta,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BRAB.CLP.M,Rabobank,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BSEC.CLP.M,Security,Mercado de Capitales,nacional,M
F022.TAC.STO.Z.BSUD.CLP.M,Sudamericano,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BCHI.CLP.M,Bank of China,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BBCI.CLP.M,BCI,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BBIC.CLP.M,Bice,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BBTG.CLP.M,BTG Pactual,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BCC.CLP.M,China Construction Bank,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BCON.CLP.M,Consorcio,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BDCH.CLP.M,De Chile,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BEST.CLP.M,Estado,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BFAL.CLP.M,Falabella,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BHS.CLP.M,HSBC,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BINT.CLP.M,Internacional,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BIYC.CLP.M,Itaú-Corpbanca,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BJPM.CLP.M,JP Morgan,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BRIP.CLP.M,Ripley,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BSAN.CLP.M,Santander,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BSCO.CLP.M,Scotiabank,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BTAN.CLP.M,Tanner,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BBVA.CLP.M,BBVA,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BCOR.CLP.M,Corpbanca,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BDE.CLP.M,Deutsche Bank,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BDNB.CLP.M,DnB NOR Bank ASA,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BBR.CLP.M,Do Brasil,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BNAR.CLP.M,Nación Argentina,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BTOK.CLP.M,Of Tokyo,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BPAR.CLP.M,Paris,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BPEN.CLP.M,Penta,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BRAB.CLP.M,Rabobank,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BSEC.CLP.M,Security,Mercado de Capitales,nacional,M
F022.COL.STO.Z.BSUD.CLP.M,Sudamericano,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BCHI.CLP.M,Bank of China,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BBCI.CLP.M,BCI,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BBIC.CLP.M,Bice,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BBTG.CLP.M,BTG Pactual,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BCC.CLP.M,China Construction Bank,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BCON.CLP.M,Consorcio,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BDCH.CLP.M,De Chile,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BEST.CLP.M,Estado,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BFAL.CLP.M,Falabella,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BHS.CLP.M,HSBC,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BINT.CLP.M,Internacional,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BIYC.CLP.M,Itaú-Corpbanca,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BJPM.CLP.M,JP Morgan,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BRIP.CLP.M,Ripley,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BSAN.CLP.M,Santander,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BSCO.CLP.M,Scotiabank,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BTAN.CLP.M,Tanner,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BBVA.CLP.M,BBVA,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BCOR.CLP.M,Corpbanca,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BDE.CLP.M,Deutsche Bank,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BDNB.CLP.M,DnB NOR Bank ASA,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BBR.CLP.M,Do Brasil,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BNAR.CLP.M,Nación Argentina,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BTOK.CLP.M,Of Tokyo,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BPAR.CLP.M,Paris,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BPEN.CLP.M,Penta,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BRAB.CLP.M,Rabobank,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BSEC.CLP.M,Security,Mercado de Capitales,nacional,M
F022.IFD.STO.Z.BSUD.CLP.M,Sudamericano,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BCHI.CLP.M,Bank of China,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BBCI.CLP.M,BCI,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BBIC.CLP.M,Bice,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BBTG.CLP.M,BTG Pactual,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BCC.CLP.M,China Construction Bank,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BCON.CLP.M,Consorcio,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BDCH.CLP.M,De Chile,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BEST.CLP.M,Estado,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BFAL.CLP.M,Falabella,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BHS.CLP.M,HSBC,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BINT.CLP.M,Internacional,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BIYC.CLP.M,Itaú-Corpbanca,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BJPM.CLP.M,JP Morgan,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BRIP.CLP.M,Ripley,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BSAN.CLP.M,Santander,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BSCO.CLP.M,Scotiabank,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BTAN.CLP.M,Tanner,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BBVA.CLP.M,BBVA,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BCOR.CLP.M,Corpbanca,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BDE.CLP.M,Deutsche Bank,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BDNB.CLP.M,DnB NOR Bank ASA,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BBR.CLP.M,Do Brasil,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BNAR.CLP.M,Nación Argentina,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BTOK.CLP.M,Of Tokyo,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BPAR.CLP.M,Paris,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BPEN.CLP.M,Penta,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BRAB.CLP.M,Rabobank,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BSEC.CLP.M,Security,Mercado de Capitales,nacional,M
F022.TPA.STO.Z.BSUD.CLP.M,Sudamericano,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BCHI.CLP.M,Bank of China,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BBCI.CLP.M,BCI,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BBIC.CLP.M,Bice,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BBTG.CLP.M,BTG Pactual,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BCC.CLP.M,China Construction Bank,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BCON.CLP.M,Consorcio,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BDCH.CLP.M,De Chile,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BEST.CLP.M,Estado,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BFAL.CLP.M,Falabella,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BHS.CLP.M,HSBC,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BINT.CLP.M,Internacional,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BIYC.CLP.M,Itaú-Corpbanca,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BJPM.CLP.M,JP Morgan,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BRIP.CLP.M,Ripley,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BSAN.CLP.M,Santander,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BSCO.CLP.M,Scotiabank,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BTAN.CLP.M,Tanner,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BBVA.CLP.M,BBVA,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BCOR.CLP.M,Corpbanca,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BDE.CLP.M,Deutsche Bank,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BDNB.CLP.M,DnB NOR Bank ASA,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BBR.CLP.M,Do Brasil,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BNAR.CLP.M,Nación Argentina,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BTOK.CLP.M,Of Tokyo,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BPAR.CLP.M,Paris,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BPEN.CLP.M,Penta,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BRAB.CLP.M,Rabobank,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BSEC.CLP.M,Security,Mercado de Capitales,nacional,M
F022.DTO.STO.Z.BSUD.CLP.M,Sudamericano,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BCHI.CLP.M,Bank of China,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BBCI.CLP.M,BCI,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BBIC.CLP.M,Bice,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BBTG.CLP.M,BTG Pactual,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BCC.CLP.M,China Construction Bank,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BCON.CLP.M,Consorcio,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BDCH.CLP.M,De Chile,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BEST.CLP.M,Estado,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BFAL.CLP.M,Falabella,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BHS.CLP.M,HSBC,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BINT.CLP.M,Internacional,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BIYC.CLP.M,Itaú-Corpbanca,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BJPM.CLP.M,JP Morgan,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BRIP.CLP.M,Ripley,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BSAN.CLP.M,Santander,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BSCO.CLP.M,Scotiabank,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BTAN.CLP.M,Tanner,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BBVA.CLP.M,BBVA,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BCOR.CLP.M,Corpbanca,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BDE.CLP.M,Deutsche Bank,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BDNB.CLP.M,DnB NOR Bank ASA,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BBR.CLP.M,Do Brasil,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BNAR.CLP.M,Nación Argentina,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BTOK.CLP.M,Of Tokyo,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BPAR.CLP.M,Paris,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BPEN.CLP.M,Penta,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BRAB.CLP.M,Rabobank,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BSEC.CLP.M,Security,Mercado de Capitales,nacional,M
F022.OCB.STO.Z.BSUD.CLP.M,Sudamericano,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BCHI.CLP.M,Bank of China,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BBCI.CLP.M,BCI,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BBIC.CLP.M,Bice,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BBTG.CLP.M,BTG Pactual,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BCC.CLP.M,China Construction Bank,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BCON.CLP.M,Consorcio,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BDCH.CLP.M,De Chile,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BEST.CLP.M,Estado,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BFAL.CLP.M,Falabella,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BHS.CLP.M,HSBC,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BINT.CLP.M,Internacional,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BIYC.CLP.M,Itaú-Corpbanca,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BJPM.CLP.M,JP Morgan,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BRIP.CLP.M,Ripley,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BSAN.CLP.M,Santander,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BSCO.CLP.M,Scotiabank,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BTAN.CLP.M,Tanner,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BBVA.CLP.M,BBVA,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BCOR.CLP.M,Corpbanca,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BDE.CLP.M,Deutsche Bank,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BDNB.CLP.M,DnB NOR Bank ASA,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BBR.CLP.M,Do Brasil,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BNAR.CLP.M,Nación Argentina,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BTOK.CLP.M,Of Tokyo,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BPAR.CLP.M,Paris,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BPEN.CLP.M,Penta,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BRAB.CLP.M,Rabobank,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BSEC.CLP.M,Security,Mercado de Capitales,nacional,M
F022.IFDE.STO.Z.BSUD.CLP.M,Sudamericano,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BCHI.CLP.M,Bank of China,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BBCI.CLP.M,BCI,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BBIC.CLP.M,Bice,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BBTG.CLP.M,BTG Pactual,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BCC.CLP.M,China Construction Bank,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BCON.CLP.M,Consorcio,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BDCH.CLP.M,De Chile,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BEST.CLP.M,Estado,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BFAL.CLP.M,Falabella,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BHS.CLP.M,HSBC,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BINT.CLP.M,Internacional,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BIYC.CLP.M,Itaú-Corpbanca,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BJPM.CLP.M,JP Morgan,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BRIP.CLP.M,Ripley,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BSAN.CLP.M,Santander,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BSCO.CLP.M,Scotiabank,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BTAN.CLP.M,Tanner,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BBVA.CLP.M,BBVA,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BCOR.CLP.M,Corpbanca,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BDE.CLP.M,Deutsche Bank,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BDNB.CLP.M,DnB NOR Bank ASA,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BBR.CLP.M,Do Brasil,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BNAR.CLP.M,Nación Argentina,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BTOK.CLP.M,Of Tokyo,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BPAR.CLP.M,Paris,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BPEN.CLP.M,Penta,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BRAB.CLP.M,Rabobank,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BSEC.CLP.M,Security,Mercado de Capitales,nacional,M
F022.IFCR.STO.Z.BSUD.CLP.M,Sudamericano,Mercado de Capitales,nacional,M
F022.TPAT.STO.Z.BCHI.CLP.M,Bank of China,Mercado de Capitales,nacional,M
F022.TPAT.STO.Z.BBCI.CLP.M,BCI,Mercado de Capitales,nacional,M
F022.TPAT.STO.Z.BBIC.CLP.M,Bice,Mercado de Capitales,nacional,M
F022.TPAT.STO.Z.BBTG.CLP.M,BTG Pactual,Mercado de Capitales,nacional,M
F022.TPAT.STO.Z.BCC.CLP.M,China Construction Bank,Mercado de Capitales,nacional,M
F022.TPAT.STO.Z.BCON.CLP.M,Consorcio,Mercado de Capitales,nacional,M
