CAPÍTULO,NOMBRE CUADRO,CÓDIGO,NOMBRE DE LA SERIE,Frecuencia,Region_Id,Region_Name,Sector_Id,Sector_Name,Dominio,Unidad_Medida
Regionales,Compraventas regionales según región de venta y de compra. Región de Magallanes y de la Antártica Chilena (monto en miles de millones de pesos y facturas en miles de unidades),F035.CVRV.FLU.Z.CLP.Z.Z.Z.Z.12.0.M,Venta regional (monto),M,12,Magallanes,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Región de Magallanes y de la Antártica Chilena (monto en miles de millones de pesos y facturas en miles de unidades),F035.CVRVITE.FLU.Z.CLP.Z.Z.Z.Z.12.0.M,Inter-regional,M,12,Magallanes,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Región de Magallanes y de la Antártica Chilena (monto en miles de millones de pesos y facturas en miles de unidades),F035.CVRVITA.FLU.Z.CLP.Z.Z.Z.Z.12.0.M,Intra-regional,M,12,Magallanes,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Región de Magallanes y de la Antártica Chilena (monto en miles de millones de pesos y facturas en miles de unidades),F035.CVRC.FLU.Z.CLP.Z.Z.Z.Z.12.0.M,Compra regional (monto),M,12,Magallanes,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Región de Magallanes y de la Antártica Chilena (monto en miles de millones de pesos y facturas en miles de unidades),F035.CVRCITE.FLU.Z.CLP.Z.Z.Z.Z.12.0.M,Inter-regional,M,12,Magallanes,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Región de Magallanes y de la Antártica Chilena (monto en miles de millones de pesos y facturas en miles de unidades),F035.CVRCITA.FLU.Z.CLP.Z.Z.Z.Z.12.0.M,Intra-regional,M,12,Magallanes,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Región de Magallanes y de la Antártica Chilena (monto en miles de millones de pesos y facturas en miles de unidades),F035.NFRV.FLU.Z.N.Z.Z.Z.Z.12.0.M,Venta regional (cantidad de facturas emitidas),M,12,Magallanes,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Región de Magallanes y de la Antártica Chilena (monto en miles de millones de pesos y facturas en miles de unidades),F035.NFRVITE.FLU.Z.N.Z.Z.Z.Z.12.0.M,Inter-regional,M,12,Magallanes,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Región de Magallanes y de la Antártica Chilena (monto en miles de millones de pesos y facturas en miles de unidades),F035.NFRVITA.FLU.Z.N.Z.Z.Z.Z.12.0.M,Intra-regional,M,12,Magallanes,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Región de Magallanes y de la Antártica Chilena (monto en miles de millones de pesos y facturas en miles de unidades),F035.NFRC.FLU.Z.N.Z.Z.Z.Z.12.0.M,Compra región (cantidad de facturas recibidas),M,12,Magallanes,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Región de Magallanes y de la Antártica Chilena (monto en miles de millones de pesos y facturas en miles de unidades),F035.NFRCITE.FLU.Z.N.Z.Z.Z.Z.12.0.M,Inter-regional,M,12,Magallanes,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Región de Magallanes y de la Antártica Chilena (monto en miles de millones de pesos y facturas en miles de unidades),F035.NFRCITA.FLU.Z.N.Z.Z.Z.Z.12.0.M,Intra-regional,M,12,Magallanes,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Total Nacional (monto en miles de millones de pesos y facturas en miles de unidades),F035.CVRV.FLU.Z.CLP.Z.Z.Z.Z.T.0.M,Compraventas regionales (monto),M,Nacional,Total Nacional,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Compraventas regionales según región de venta y de compra. Total Nacional (monto en miles de millones de pesos y facturas en miles de unidades),F035.NFRV.FLU.Z.N.Z.Z.Z.Z.T.0.M,Compraventas regionales (cantidad de facturas emitidas),M,Nacional,Total Nacional,Z,Total regional (sin desglose sectorial),Transacciones y Ventas Locales,Pesos Chilenos (CLP)
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVS.IND.BCC1.01.T,Nacional,T,UNKNOWN,No Especificado,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSAP.IND.BCC1.01.T,Región de Arica y Parinacota,T,15,Arica y Parinacota,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSTA.IND.BCC1.01.T,Región de Tarapacá,T,01,Tarapacá,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSAN.IND.BCC1.01.T,Región de Antofagasta,T,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSAT.IND.BCC1.01.T,Región de Atacama,T,03,Atacama,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSZN.IND.BCC1.01.T,Macrozona Norte,T,UNKNOWN,No Especificado,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSCO.IND.BCC1.01.T,Región de Coquimbo,T,04,Coquimbo,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSVA.IND.BCC1.01.T,Región de Valparaíso,T,05,Valparaíso,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSZC.IND.BCC1.01.T,Macrozona Centro,T,UNKNOWN,No Especificado,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSRM.IND.BCC1.01.T,Región Metropolitana de Santiago,T,13,Metropolitana de Santiago,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSOH.IND.BCC1.01.T,Región del Libertador General Bernardo O'Higgins,T,06,O'Higgins,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSMA.IND.BCC1.01.T,Región del Maule,T,07,Maule,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSNB.IND.BCC1.01.T,Región de Ñuble,T,16,Ñuble,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSBI.IND.BCC1.01.T,Región del Biobío,T,08,Biobío,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSZCS.IND.BCC1.01.T,Macrozona Centro Sur,T,UNKNOWN,No Especificado,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSAR.IND.BCC1.01.T,Región de La Araucanía,T,09,La Araucanía,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSLR.IND.BCC1.01.T,Región de Los Ríos,T,14,Los Ríos,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSLL.IND.BCC1.01.T,Región de Los Lagos,T,10,Los Lagos,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSZS.IND.BCC1.01.T,Macrozona Sur,T,UNKNOWN,No Especificado,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSAI.IND.BCC1.01.T,Región de Aysén del General Carlos Ibáñez del Campo,T,11,Aysén,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSMG.IND.BCC1.01.T,Región de Magallanes y de la Antártica Chilena,T,12,Magallanes,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Índice de Avisos Laborales de Internet por región (2018=100),F049.AVSZAS.IND.BCC1.01.T,Macrozona Austral,T,UNKNOWN,No Especificado,12,Administración pública,Mercado Laboral,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYS.FLU.MEFT.Z.0.M,Total,M,Nacional,Total Nacional,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSAP.FLU.MEFT.Z.0.M,Región de Arica y Parinacota,M,15,Arica y Parinacota,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSTA.FLU.MEFT.Z.0.M,Región de Tarapacá,M,01,Tarapacá,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSAN.FLU.MEFT.Z.0.M,Región de Antofagasta,M,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSAT.FLU.MEFT.Z.0.M,Región de Atacama,M,03,Atacama,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSCO.FLU.MEFT.Z.0.M,Región de Coquimbo,M,04,Coquimbo,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSVA.FLU.MEFT.Z.0.M,Región de Valparaíso,M,05,Valparaíso,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSRM.FLU.MEFT.Z.0.M,Región Metropolitana de Santiago,M,13,Metropolitana de Santiago,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSLI.FLU.MEFT.Z.0.M,Región del Libertador General Bernardo O'Higgins,M,06,O'Higgins,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSML.FLU.MEFT.Z.0.M,Región del Maule,M,07,Maule,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSNB.FLU.MEFT.Z.0.M,Región de Ñuble,M,16,Ñuble,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSBI.FLU.MEFT.Z.0.M,Región del Biobío,M,08,Biobío,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSAR.FLU.MEFT.Z.0.M,Región de La Araucanía,M,09,La Araucanía,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSLR.FLU.MEFT.Z.0.M,Región de Los Ríos,M,14,Los Ríos,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSLL.FLU.MEFT.Z.0.M,Región de Los Lagos,M,10,Los Lagos,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSAI.FLU.MEFT.Z.0.M,Región de Aysén del General Carlos Ibáñez del Campo,M,11,Aysén,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número de constituciones en registro de empresas y sociedades a nivel regional (Cantidad),F034.CEYSMA.FLU.MEFT.Z.0.M,Región de Magallanes y de la Antártica Chilena,M,12,Magallanes,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RXV.A,Región de Arica y Parinacota,A,15,Arica y Parinacota,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RI.A,Región de Tarapacá,A,01,Tarapacá,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RII.A,Región de Antofagasta,A,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RIII.A,Región de Atacama,A,03,Atacama,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RIV.A,Región de Coquimbo,A,04,Coquimbo,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RV.A,Región de Valparaíso,A,05,Valparaíso,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RM.A,Región Metropolitana de Santiago,A,13,Metropolitana de Santiago,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RVI.A,Región del Libertador General Bernardo O'higgins,A,06,O'Higgins,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RVII.A,Región del Maule,A,07,Maule,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RXVI.A,Región de Ñuble,A,16,Ñuble,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RVIII.A,Región del Biobío,A,08,Biobío,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RIX.A,Región de La Araucanía,A,09,La Araucanía,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RXIV.A,Región de Los Ríos,A,14,Los Ríos,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RX.A,Región de Los Lagos,A,10,Los Lagos,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RXI.A,Región de Aysén del General Carlos Ibáñez del Campo,A,11,Aysén,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.RXII.A,Región de Magallanes y de la Antártica Chilena,A,12,Magallanes,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas por región,F034.TEMP.STO.BCCH.Z.NAC.A,Total Nacional,A,UNKNOWN,No Especificado,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RXV.A,Región de Arica y Parinacota,A,15,Arica y Parinacota,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RI.A,Región de Tarapacá,A,01,Tarapacá,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RII.A,Región de Antofagasta,A,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RIII.A,Región de Atacama,A,03,Atacama,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RIV.A,Región de Coquimbo,A,04,Coquimbo,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RV.A,Región de Valparaíso,A,05,Valparaíso,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RM.A,Región Metropolitana de Santiago,A,13,Metropolitana de Santiago,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RVI.A,Región del Libertador General Bernardo O'higgins,A,06,O'Higgins,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RVII.A,Región del Maule,A,07,Maule,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RXVI.A,Región de Ñuble,A,16,Ñuble,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RVIII.A,Región del Biobío,A,08,Biobío,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RIX.A,Región de La Araucanía,A,09,La Araucanía,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RXIV.A,Región de Los Ríos,A,14,Los Ríos,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RX.A,Región de Los Lagos,A,10,Los Lagos,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RXI.A,Región de Aysén del General Carlos Ibáñez del Campo,A,11,Aysén,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.RXII.A,Región de Magallanes y de la Antártica Chilena,A,12,Magallanes,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Número total de empresas ajustado por meses de venta por región,F034.TEAMV.STO.BCCH.Z.NAC.A,Total Nacional,A,UNKNOWN,No Especificado,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RXV.A,Región de Arica y Parinacota,A,15,Arica y Parinacota,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RI.A,Región de Tarapacá,A,01,Tarapacá,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RII.A,Región de Antofagasta,A,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RIII.A,Región de Atacama,A,03,Atacama,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RIV.A,Región de Coquimbo,A,04,Coquimbo,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RV.A,Región de Valparaíso,A,05,Valparaíso,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RM.A,Región Metropolitana de Santiago,A,13,Metropolitana de Santiago,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RVI.A,Región del Libertador General Bernardo O'higgins,A,06,O'Higgins,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RVII.A,Región del Maule,A,07,Maule,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RXVI.A,Región de Ñuble,A,16,Ñuble,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RVIII.A,Región del Biobío,A,08,Biobío,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RIX.A,Región de La Araucanía,A,09,La Araucanía,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RXIV.A,Región de Los Ríos,A,14,Los Ríos,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RX.A,Región de Los Lagos,A,10,Los Lagos,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RXI.A,Región de Aysén del General Carlos Ibáñez del Campo,A,11,Aysén,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.RXII.A,Región de Magallanes y de la Antártica Chilena,A,12,Magallanes,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Indicador de creación neta de empresas por región (%),F034.ICNE.POR.BCCH.Z.NAC.A,Total Nacional,A,UNKNOWN,No Especificado,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RXV.A,Región de Arica y Parinacota,A,15,Arica y Parinacota,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RI.A,Región de Tarapacá,A,01,Tarapacá,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RII.A,Región de Antofagasta,A,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RIII.A,Región de Atacama,A,03,Atacama,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RIV.A,Región de Coquimbo,A,04,Coquimbo,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RV.A,Región de Valparaíso,A,05,Valparaíso,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RM.A,Región Metropolitana de Santiago,A,13,Metropolitana de Santiago,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RVI.A,Región del Libertador General Bernardo O'higgins,A,06,O'Higgins,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RVII.A,Región del Maule,A,07,Maule,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RXVI.A,Región de Ñuble,A,16,Ñuble,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RVIII.A,Región del Biobío,A,08,Biobío,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RIX.A,Región de La Araucanía,A,09,La Araucanía,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RXIV.A,Región de Los Ríos,A,14,Los Ríos,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RX.A,Región de Los Lagos,A,10,Los Lagos,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RXI.A,Región de Aysén del General Carlos Ibáñez del Campo,A,11,Aysén,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.RXII.A,Región de Magallanes y de la Antártica Chilena,A,12,Magallanes,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
Regionales,Supervivencia de empresas al quinto año de su creación por región (%),F034.SEVC.POR.BCCH.Z.NAC.A,Total Nacional,A,UNKNOWN,No Especificado,UNKNOWN,No Especificado,Otros Indicadores Regionales,Porcentaje (%)
